,SigC800,SigBr730,EpsC800,EpsBr730,density,density_err
907,0.25080,0.35698,0.68069,2.88728,1389.73,0.92
908,0.18974,0.65629,0.91619,2.57596,896.173,0.83
909,0.53398,0.45763,0.36929,1.02887,1340.89,1.2
910,0.72053,0.48844,0.53887,2.35215,768.598,0.51
911,0.30070,0.28119,0.23688,1.80543,1373.88,1.6
912,0.33560,0.50294,0.77143,2.84121,1405.22,0.76
913,0.74078,0.30000,0.46753,1.26293,582.431,3.1
914,0.55466,0.67940,0.62430,2.11740,828.991,1.7
915,0.22391,0.46782,0.07548,1.53949,1368.83,0.65
916,0.23553,0.68524,0.32607,1.97774,747.355,0.38
917,0.50476,0.34248,0.88263,2.43108,1390.75,10.4815
918,0.61850,0.58667,0.20930,1.19961,1110.53,1.2
919,0.42368,0.23533,0.52077,2.65258,1390.22,0.89
920,0.40539,0.64465,0.17808,2.25862,957.027,0.56
921,0.67463,0.43523,0.60152,1.83647,934.576,1.3
922,0.48618,0.53695,0.30657,2.54446,1343.92,0.84
923,0.29135,0.33615,0.97510,1.12292,1371.32,0.52
924,0.16811,0.54842,0.74333,1.43410,1293.49,1.6
925,0.57329,0.20356,0.06723,2.98131,1343.54,1.1
926,0.68469,0.71575,0.84093,1.65024,620.082,0.88
927,0.35393,0.37943,0.40975,2.19684,1387.18,0.98
928,0.34420,0.57206,0.10569,2.66506,1246.25,5.3
929,0.67964,0.23147,0.65929,1.24352,844.375,0.83
930,0.56546,0.74797,0.49378,2.38705,607.552,0.42
931,0.15560,0.39877,0.80247,1.96490,1380.3,11.7645
932,0.28497,0.61673,0.54798,1.52864,1084.37,0.95
933,0.47510,0.41159,0.24704,2.07524,1388.99,0.86
934,0.66107,0.51761,0.90613,1.30472,986.812,13
935,0.39652,0.30392,0.36010,2.85193,1391.4,0.76
936,0.41511,0.71317,0.95171,2.24679,660.898,1.3
937,0.60525,0.36611,0.27265,1.66888,1258.81,1.1
938,0.49340,0.60599,0.57418,2.96279,1139.09,0.53
939,0.22885,0.26757,0.14021,1.38452,1369.39,1.4
940,0.21168,0.47931,0.38337,1.07119,1351.52,0.61
941,0.54714,0.27206,0.80977,2.52416,1335.22,0.54
942,0.73544,0.64716,0.03714,1.85714,853.081,1.3
943,0.32557,0.44850,0.70845,2.31048,1400.89,0.72
944,0.31309,0.67135,0.30032,1.33621,802.594,10.6779
945,0.72822,0.45976,0.96972,2.75787,669.219,0.82
946,0.53919,0.49488,0.18335,1.62217,1351.69,1.1
947,0.19964,0.29194,0.60784,2.04420,1373,0.83
948,0.25979,0.59472,0.86608,2.48056,1172.72,8.7468
949,0.52024,0.24339,0.43402,1.93384,1361.09,0.73
950,0.63106,0.69329,0.71915,2.69658,764.941,0.83
951,0.44620,0.35054,0.04201,1.14949,1365.26,1.2
952,0.38982,0.52781,0.64869,1.76365,1349.19,1.6
953,0.65027,0.32702,0.10075,2.34144,1237.46,0.89
954,0.46357,0.63551,0.74609,1.03971,1000.04,1.9
955,0.27871,0.42610,0.44323,2.61811,1402,0.64
956,0.18076,0.72489,0.20380,2.93131,665.654,0.32
957,0.59590,0.38856,0.51441,1.47846,1244.26,11.5536
958,0.70905,0.55755,0.33250,2.15330,903.005,1.1
959,0.36950,0.21269,0.88802,1.69984,1387.16,1.4
960,0.37039,0.51037,0.37326,2.31712,1381.22,10.2729
961,0.70584,0.31170,0.92694,1.77040,699.905,2.9
962,0.59429,0.61752,0.22622,2.59562,1073.83,0.83
963,0.18443,0.41026,0.53482,1.04853,1361.45,0.76
964,0.27485,0.74286,0.78549,1.48527,607.909,2.2
965,0.46499,0.40443,0.48446,2.90693,1410.61,0.92
966,0.65359,0.57503,0.66863,1.70872,993.65,0.85
967,0.38904,0.22797,0.12269,2.13074,1373.44,0.67
968,0.44487,0.65440,0.69865,2.76665,922.497,0.43
969,0.63501,0.44073,0.01969,1.31380,1337.45,0.64
970,0.52111,0.47852,0.82724,2.05112,1380.16,0.89
971,0.25656,0.27339,0.39319,1.59766,1372.74,13.0481
972,0.20276,0.61111,0.16150,1.91148,1104.7,11
973,0.53821,0.26192,0.58781,2.48927,1347.44,1.4
974,0.72446,0.71020,0.25901,1.12503,573.728,2.5
975,0.31459,0.36961,0.93041,2.70343,1395.92,0.69
976,0.32174,0.69462,0.06282,1.67770,710.528,1.9
977,0.73687,0.34975,0.73231,2.22430,586.767,3.3
978,0.55048,0.58695,0.42086,1.39126,1165.18,1.5
979,0.21093,0.25063,0.84526,2.93847,1377.49,1.1
980,0.22979,0.49839,0.59851,2.50161,1391.4,11.0627
981,0.49024,0.28897,0.16637,1.08007,1367.44,0.43
982,0.60370,0.66569,0.98672,2.28609,860.921,0.6
983,0.41883,0.46488,0.30967,1.86394,1389.38,0.63
984,0.39962,0.55622,0.87056,1.21902,1289.59,1.5
985,0.66007,0.21348,0.32270,2.67199,1031.7,2.5
986,0.47133,0.73266,0.52422,1.94246,592.337,1.8
987,0.28646,0.38133,0.22128,2.39580,1385.47,0.79
988,0.15422,0.63201,0.45687,2.08212,1024.44,0.69
989,0.56936,0.42908,0.76738,1.50421,1297.17,1.4
990,0.68046,0.53347,0.07945,2.86061,1231.31,1.9
991,0.34091,0.32190,0.63505,1.28233,1376.91,0.99
992,0.34847,0.62557,0.82091,1.81405,1051.26,1.2
993,0.69270,0.41832,0.38790,2.26739,913.248,1.6
994,0.57939,0.51843,0.70402,1.09840,1246.41,1.5
995,0.15957,0.31975,0.02591,2.55138,1380.57,0.8
996,0.29972,0.56698,0.28424,2.99002,1278.58,5.3
997,0.47989,0.21991,0.95460,1.41174,1392.32,1.2
998,0.66673,0.73480,0.13724,2.20369,633.038,0.84
999,0.41097,0.39637,0.56268,1.62578,1387.96,0.86
1000,0.42988,0.48765,0.25053,1.26968,1363.06,0.86
1001,0.61006,0.28252,0.56017,2.81689,1187.28,12.4003
1002,0.49910,0.66353,0.34801,1.54830,847.651,1.2
1003,0.24333,0.44985,0.90256,2.09490,1391.19,0.92
1004,0.21598,0.70107,0.66322,2.40670,742.627,0.78
1005,0.56022,0.36049,0.11623,1.98455,1352.96,0.93
1006,0.74941,0.60198,0.79184,2.63003,661.967,1.9
1007,0.32959,0.25279,0.48994,1.20849,1371.72,1.7
1008,0.30912,0.57890,0.50377,2.17271,1248.1,0.88
1009,0.71429,0.24257,0.19996,1.71925,850.683,1.8
1010,0.52613,0.68656,0.89195,2.89603,796.402,0.64
1011,0.19537,0.34169,0.34305,1.44318,1369.44,1.5
1012,0.24535,0.67374,0.08865,1.00444,797.401,1.1
1013,0.51459,0.47294,0.64512,2.58284,1401.28,0.74
1014,0.62628,0.50644,0.44672,1.78305,1176.41,0.92
1015,0.43145,0.29703,0.75828,2.36084,1401.25,1.1
1016,0.37533,0.72352,0.43105,2.72404,668.067,0.33
1017,0.64457,0.37220,0.85458,1.17695,1005.79,1.7
1018,0.45876,0.54709,0.05360,2.43772,1311.97,1.4
1019,0.26393,0.20435,0.72204,1.89100,1370.2,0.43
1020,0.17674,0.54260,0.96528,1.57933,1306.14,0.84
1021,0.58192,0.33103,0.28910,2.00135,1303.35,0.88
1022,0.69596,0.64114,0.61898,1.36369,759.326,9.06424
1023,0.36520,0.43820,0.18788,2.78535,1411.02,1.1
1024,0.36551,0.72260,0.82997,2.21659,624.143,1.1
1025,0.69569,0.37340,0.40551,1.63825,854.788,2.3
1026,0.58223,0.54615,0.68634,2.99277,1303.22,3.3
1027,0.17647,0.20556,0.01692,1.41480,1364.73,0.99
1028,0.26425,0.54352,0.26370,1.10313,1292.15,1.4
1029,0.45848,0.32984,0.94082,2.55641,1407.94,0.91
1030,0.64488,0.64210,0.15108,1.82499,898.05,1.2
1031,0.37506,0.43697,0.58317,2.27790,1402.83,0.52
1032,0.43173,0.57981,0.23662,2.63328,1232.02,0.6
1033,0.62597,0.24139,0.53950,1.21107,1116.67,0.89
1034,0.51486,0.68752,0.36862,2.41910,782.902,1.4
1035,0.24504,0.34046,0.91653,1.99750,1377.96,0.6
1036,0.19564,0.67281,0.68096,1.55876,792.889,1.4
1037,0.52582,0.47414,0.12542,2.10591,1379.85,0.87
1038,0.71457,0.50549,0.78272,1.27488,716.964,2.5
1039,0.30880,0.29825,0.47215,2.82141,1385.58,0.57
1040,0.32986,0.48669,0.51953,1.79348,1378.8,0.74
1041,0.74910,0.28375,0.21087,2.37194,660.546,3.4
1042,0.56050,0.66262,0.88098,1.00960,884.155,1.5
1043,0.21567,0.45103,0.32735,2.58745,1405.72,0.81
1044,0.24361,0.70202,0.07672,2.89926,731.107,0.52
1045,0.49879,0.35926,0.62272,1.44586,1375.38,1.2
1046,0.61033,0.60291,0.46918,2.18508,1119.22,0.82
1047,0.42957,0.25158,0.77015,1.73229,1396.26,1.4
1048,0.41127,0.62652,0.40852,1.36837,1043.26,13
1049,0.66645,0.41711,0.84252,2.79046,945.194,1.4
1050,0.48020,0.51936,0.06560,1.59023,1340.59,0.83
1051,0.29944,0.31856,0.74463,2.01195,1380.12,1.5
1052,0.15988,0.56601,0.97632,2.45059,1256.39,0.77
1053,0.57912,0.22115,0.30498,1.90356,1290.8,1.3
1054,0.69302,0.73388,0.60315,2.72676,623.414,1.3
1055,0.34819,0.39756,0.17678,1.18010,1366.56,0.82
1056,0.34063,0.55528,0.35840,1.71182,1280.5,1.4
1057,0.68077,0.21469,0.90724,2.13354,807.295,1.5
1058,0.56908,0.73173,0.24587,1.49776,583.778,0.66
1059,0.15453,0.38253,0.54974,2.91985,1393.11,0.71
1060,0.28619,0.63298,0.80418,2.60617,1006,0.6
1061,0.47164,0.42784,0.49268,1.05951,1373.12,1.2
1062,0.65980,0.53439,0.66047,2.32216,1058.5,1.2
1063,0.39994,0.32071,0.10394,1.77513,1376.3,1.1
1064,0.41852,0.69558,0.70676,1.13803,715.459,1.5
1065,0.60397,0.34852,0.03826,2.71587,1355.92,0.89
1066,0.48993,0.58786,0.80861,1.91408,1220.9,1.5
1067,0.23006,0.24944,0.38514,2.49254,1374.97,1.1
1068,0.21061,0.49743,0.14191,2.05569,1377.15,0.94
1069,0.55075,0.29019,0.57307,1.60290,1327.8,1.7
1070,0.73656,0.66475,0.27382,2.77767,729.962,1.2
1071,0.32201,0.46609,0.94995,1.32427,1372.7,0.54
1072,0.31429,0.65349,0.04126,2.29070,904.415,0.61
1073,0.72473,0.44190,0.71930,1.86909,675.338,4.3
1074,0.53790,0.47756,0.43380,2.51267,1379.27,0.75
1075,0.20304,0.27462,0.86687,1.09046,1368.14,1.3
1076,0.25625,0.61204,0.60859,1.40428,1075.84,1.7
1077,0.52138,0.26071,0.18320,2.95082,1367.64,1.2
1078,0.63469,0.71115,0.96995,1.68033,666.268,1.1
1079,0.44515,0.36839,0.29953,2.22748,1388.39,0.39
1080,0.38877,0.51130,0.88728,2.87120,1405.74,0.46
1081,0.65391,0.31050,0.33267,1.29322,1067,1.6
1082,0.46472,0.61846,0.51420,2.08720,1066.06,11
1083,0.27516,0.40905,0.20462,1.50886,1372.44,1.2
1084,0.18415,0.74194,0.44397,1.94560,560.764,1.8
1085,0.59461,0.40562,0.74593,2.39851,1247.86,0.68
1086,0.70556,0.57407,0.10096,1.23154,1015.17,1.8
1087,0.37070,0.22920,0.64788,2.68482,1387.27,12.4007
1088,0.36919,0.52662,0.12139,1.30210,1327.36,1.2
1089,0.70932,0.32794,0.67027,2.84864,718.784,0.32
1090,0.59558,0.63430,0.48286,1.51566,955.067,8.95147
1091,0.18103,0.42705,0.78671,2.06281,1387.42,10.7145
1092,0.27840,0.72607,0.53611,2.37601,663.935,0.81
1093,0.46384,0.38765,0.22458,1.95441,1382.82,1.4
1094,0.64996,0.55879,0.92854,2.66050,1101.7,0.76
1095,0.39010,0.21172,0.37204,1.23829,1374.57,0.72
1096,0.44592,0.67252,0.92914,1.84464,813.885,1.9
1097,0.63137,0.45885,0.26066,2.29755,1232.56,1.4
1098,0.51997,0.49611,0.58623,1.06810,1341.51,0.72
1099,0.26010,0.29098,0.16273,2.52137,1378.92,1.2
1100,0.19936,0.59352,0.39446,2.95773,1183.03,0.94
1101,0.53950,0.24433,0.82559,1.37976,1339.88,0.87
1102,0.72795,0.69207,0.02127,2.23625,741.078,3.3
1103,0.31340,0.35149,0.69742,1.65791,1376.81,1.3
1104,0.32530,0.71194,0.30933,2.69149,701.27,0.53
1105,0.73575,0.36707,0.98740,1.14483,573.715,2.7
1106,0.54686,0.60481,0.16573,2.47000,1132.36,0.81
1107,0.21200,0.26848,0.59877,1.92297,1372.47,1.2
1108,0.22857,0.48053,0.84559,1.60964,1373,1.2
1109,0.49371,0.27111,0.42017,2.03136,1377.1,13.206
1110,0.60497,0.64837,0.73295,1.33310,900.547,1.1
1111,0.41542,0.44756,0.06256,2.75518,1409.22,0.78
1112,0.39621,0.57328,0.63473,2.14223,1235.3,1.7
1113,0.66135,0.23053,0.08015,1.68944,1213.78,0.86
1114,0.47480,0.74917,0.76675,2.92673,616.07,0.19
1115,0.28524,0.39785,0.45714,1.47333,1373.22,1.1
1116,0.15529,0.61549,0.22159,1.03707,1064.52,1.5
1117,0.56574,0.41256,0.52352,2.61492,1335.5,1.3
1118,0.67933,0.51642,0.32333,1.75064,1017.6,0.76
1119,0.34447,0.30484,0.87029,2.32910,1388.03,1.1
1120,0.35421,0.64343,0.56186,2.79732,960.644,0.35
1121,0.68438,0.43618,0.13743,1.34392,1106.19,1.1
1122,0.57356,0.53575,0.95444,2.02066,1264.44,2.1
1123,0.16780,0.33707,0.28499,1.56787,1373.29,1.4
1124,0.29163,0.54966,0.02673,1.87905,1294.78,0.74
1125,0.48587,0.20259,0.70382,2.45751,1384.75,0.82
1126,0.67490,0.71694,0.38805,1.15768,600.062,1.6
1127,0.40508,0.37851,0.82017,2.73553,1408.21,0.83
1128,0.42399,0.50417,0.48914,2.34939,1393.56,1.6
1129,0.61823,0.29904,0.79205,1.80236,1122.81,0.57
1130,0.50508,0.68058,0.11609,2.56308,809.238,0.46
1131,0.23525,0.46691,0.66398,1.01641,1358,12.3368
1132,0.22421,0.68401,0.90336,1.45467,749.896,0.99
1133,0.55439,0.34343,0.34779,2.87676,1348.93,1.1
1134,0.74109,0.58546,0.56031,1.73904,672.601,1.1
1135,0.33533,0.23627,0.24977,2.16076,1375.27,12.7342
1136,0.30101,0.59568,0.75650,1.18869,1149.23,1.2
1137,0.72025,0.25935,0.44787,2.64197,683.831,1.9
1138,0.53428,0.70281,0.64401,1.97307,698.331,1.2
1139,0.18946,0.35794,0.09035,2.42598,1382.64,0.77
1140,0.25111,0.65750,0.34482,2.11465,910.426,0.99
1141,0.50628,0.45669,0.89079,1.53632,1383.11,1.4
1142,0.62046,0.48966,0.20107,2.82835,1301.88,0.85
1143,0.43970,0.28024,0.50207,1.25038,1385.28,0.44
1144,0.38358,0.74111,0.18612,1.64505,553.051,2.5
1145,0.63876,0.38979,0.62015,2.19221,1085.78,1.8
1146,0.45046,0.56522,0.28800,1.42368,1256.01,0.6
1147,0.26969,0.22247,0.96700,2.97022,1375.83,1.4
1148,0.17084,0.52448,0.72380,2.53208,1363.95,1.2
1149,0.59008,0.31290,0.05243,1.10987,1335.66,12.8697
1150,0.70193,0.62355,0.85567,2.25541,789.285,8.38159
1151,0.35710,0.42061,0.42933,1.83381,1385.15,1.7
1152,0.35889,0.59066,0.73728,2.41172,1188.43,0.33
1153,0.69844,0.24805,0.05822,1.99000,1153.23,1.6
1154,0.58763,0.69835,0.84987,2.62576,754.179,0.36
1155,0.17249,0.34716,0.41590,1.20368,1364.92,0.8
1156,0.26819,0.66631,0.16905,1.26738,826.032,0.98
1157,0.45305,0.46325,0.59546,2.81404,1426.66,1.2
1158,0.64209,0.49903,0.31271,1.55136,1152.15,0.33
1159,0.38165,0.28732,0.98402,2.09839,1397.37,1.2
1160,0.43806,0.72879,0.32001,2.98454,656.745,0.51
1161,0.62292,0.38405,0.87360,1.40669,1105.3,0.79
1162,0.50976,0.55238,0.21822,2.20847,1293.16,0.66
1163,0.24931,0.21618,0.52691,1.63001,1370.78,1.1
1164,0.19141,0.53296,0.76242,1.81687,1329.57,10.2156
1165,0.53096,0.32341,0.46148,2.26966,1361.76,11.8513
1166,0.71765,0.63151,0.63045,1.09488,690.186,1.4
1167,0.30251,0.43057,0.08442,2.54828,1400.18,0.34
1168,0.33382,0.62022,0.92426,1.58285,1085.89,0.96
1169,0.74368,0.40642,0.37631,2.00445,633.736,4.5
1170,0.55773,0.51310,0.53178,1.36086,1302.14,0.7
1171,0.22228,0.30783,0.22892,2.78307,1382.5,0.96
1172,0.23704,0.57653,0.47949,2.71927,1258.31,0.58
1173,0.50159,0.22748,0.79009,1.17273,1376.66,1.3
1174,0.61578,0.74437,0.11807,2.44319,614.62,0.6
1175,0.42564,0.40392,0.67358,1.89605,1398.23,0.75
1176,0.40702,0.47593,0.02464,1.00137,1353.07,1.2
1177,0.67158,0.27712,0.69404,2.57934,886.245,1.3
1178,0.48327,0.65182,0.39778,1.78536,955.506,0.7
1179,0.29313,0.44444,0.82227,2.36370,1400.07,0.91
1180,0.16616,0.70855,0.59051,2.17697,720.5,0.46
1181,0.57602,0.37026,0.15846,1.72406,1331.12,1.3
1182,0.68786,0.60948,0.93347,2.89101,939.159,0.32
1183,0.35240,0.26254,0.25633,1.43774,1371.28,1.3
1184,0.34576,0.68922,0.19680,1.90695,731.876,7.29454
1185,0.67652,0.33803,0.50635,2.48529,917.932,1.3
1186,0.56277,0.58154,0.34049,1.13076,1177.23,1.7
1187,0.15759,0.23892,0.89513,2.70873,1375.7,1.3
1188,0.28309,0.50816,0.64063,2.77041,1394.44,1.6
1189,0.47791,0.29645,0.09373,1.31713,1368.45,1.2
1190,0.66401,0.67544,0.75319,2.04854,752.082,1.4
1191,0.39478,0.47238,0.45120,1.59563,1380.57,1.6
1192,0.41311,0.54432,0.85906,1.48929,1319.07,0.9
1193,0.60793,0.20813,0.42596,2.91150,1204.28,0.8
1194,0.49654,0.72073,0.72712,1.70345,631.176,1.1
1195,0.22730,0.37600,0.04911,2.12505,1380.26,0.45
1196,0.21342,0.63957,0.29228,2.31381,970.039,0.55
1197,0.54418,0.43863,0.96272,1.76666,1347.18,10.3195
1198,0.73264,0.54102,0.19046,2.59767,929.446,1.6
1199,0.32746,0.33147,0.61582,1.05113,1369.94,0.4
1200,0.31124,0.52223,0.39239,2.08006,1356.14,10.4909
1201,0.73106,0.31696,0.81583,1.50160,593.966,2.3
1202,0.54217,0.62935,0.03101,2.86393,1019.72,0.44
1203,0.19793,0.41555,0.69954,1.28608,1367.89,0.71
1204,0.26139,0.73524,0.95776,1.22428,564.565,1.2
1205,0.51715,0.39479,0.28167,2.67768,1385.92,0.65
1206,0.62840,0.56740,0.56525,1.93845,1099.4,1.3
1207,0.44823,0.21834,0.13406,2.39124,1374.38,1.2
1208,0.39152,0.65988,0.55700,2.50419,903.977,0.73
1209,0.64728,0.45249,0.25309,1.08210,1144.53,0.73
1210,0.46074,0.48399,0.89998,2.28232,1415.9,1.2
1211,0.28056,0.28517,0.35117,1.86060,1375,1.1
1212,0.17872,0.60142,0.11175,1.67198,1109.75,1.5
1213,0.59855,0.25449,0.66831,2.21901,1207.31,1.4
1214,0.71215,0.70049,0.48487,1.39578,614.922,1.6
1215,0.36791,0.36220,0.79633,2.94244,1403.66,0.86
1216,0.37345,0.67895,0.46484,1.07523,784.608,0.81
1217,0.70421,0.46941,0.77449,2.52863,796.872,0.7
1218,0.59251,0.50250,0.07244,1.85191,1336.39,0.81
1219,0.18734,0.30157,0.62699,2.30470,1376.37,1.6
1220,0.27213,0.58286,0.87766,2.24350,1230.07,0.44
1221,0.46695,0.23813,0.33067,1.66504,1377.2,0.61
1222,0.65511,0.68145,0.51615,2.96489,799.311,0.23
1223,0.38587,0.34526,0.21426,1.38704,1372.91,0.29
1224,0.44195,0.53751,0.60647,1.52415,1329.32,1.8
1225,0.63678,0.33444,0.17346,2.07117,1219.16,0.23
1226,0.52275,0.64523,0.97970,1.31047,1010.79,0.47
1227,0.25351,0.43351,0.30160,2.85713,1407.98,0.91
1228,0.20592,0.71941,0.06993,2.66886,692.721,0.54
1229,0.53668,0.37679,0.74028,1.24677,1343.68,0.79
1230,0.72251,0.55209,0.41280,2.38450,827.506,1.3
1231,0.31733,0.20089,0.83825,1.96278,1374.92,0.88
1232,0.31898,0.56228,0.15536,2.93385,1300.65,5.2
1233,0.73880,0.22400,0.57889,1.48058,562.595,4.1
1234,0.55195,0.73821,0.26803,2.14950,579.696,0.9
1235,0.20772,0.39128,0.93647,1.69659,1376,0.54
1236,0.23282,0.62212,0.68972,1.75789,1018.33,1.2
1237,0.48858,0.42332,0.01353,2.33623,1393.36,1.5
1238,0.60188,0.52301,0.83329,1.04422,1173.77,0.57
1239,0.42170,0.31564,0.40219,2.62219,1391.63,1.4
1240,0.40282,0.70561,0.77934,2.47847,721.814,2.4
1241,0.65859,0.35655,0.47553,1.93132,1013.46,2.1
1242,0.46941,0.59845,0.67763,2.69985,1158.87,1.3
1243,0.28923,0.25799,0.12873,1.15331,1366.92,1.7
1244,0.15134,0.49122,0.36433,1.34145,1357.59,0.63
1245,0.57116,0.27740,0.92080,2.76366,1282.35,1.4
1246,0.68213,0.65909,0.23228,1.61813,787.972,1.6
1247,0.33789,0.45382,0.54384,2.03973,1393.03,0.67
1248,0.35145,0.49337,0.97422,2.57046,1408.92,0.83
1249,0.69100,0.29244,0.29525,1.02392,904.747,2.8
1250,0.57755,0.66982,0.61293,2.35690,869.655,0.54
1251,0.16241,0.46028,0.17887,1.80975,1379.39,1.4
1252,0.29706,0.69057,0.43718,1.74654,725.878,2.2
1253,0.48192,0.35439,0.86350,2.16814,1397.69,1.6
1254,0.66832,0.59199,0.04457,1.46206,1098.4,1.9
1255,0.40788,0.24726,0.71598,2.88427,1393.85,12.4515
1256,0.42704,0.63717,0.09757,2.02889,1005.47,0.57
1257,0.61191,0.42545,0.65126,1.57598,1187.02,1.7
1258,0.50080,0.52945,0.44065,2.80545,1364.04,1.1
1259,0.24035,0.32638,0.74925,1.35217,1368.3,0.72
1260,0.21908,0.56015,0.50993,1.16579,1260.17,0.57
1261,0.55864,0.20895,0.20890,2.74376,1330.7,0.85
1262,0.74738,0.72746,0.88294,1.88730,534.064,1.3
1263,0.33224,0.38484,0.33700,2.46563,1389.61,0.97
1264,0.30642,0.74734,0.65612,1.43107,532.332,2.9
1265,0.71628,0.40042,0.10827,2.97773,1054.53,2.1
1266,0.52769,0.57141,0.79991,1.65257,1274.01,3.9
1267,0.19224,0.23313,0.49696,2.19960,1371.27,0.89
1268,0.24829,0.51389,0.24255,2.26292,1371.15,0.76
1269,0.51284,0.30650,0.55306,1.84119,1369.61,0.89
1270,0.62439,0.61299,0.35501,2.53947,1080.23,0.36
1271,0.43426,0.41419,0.91061,1.11738,1389.65,1.2
1272,0.37847,0.60651,0.27713,1.98130,1121.18,0.92
1273,0.64302,0.26605,0.94662,2.43409,995.208,2.3
1274,0.45676,0.71367,0.14529,1.19682,636.449,0.44
1275,0.26662,0.36460,0.56969,2.65022,1388.08,1.2
1276,0.17395,0.65104,0.81295,2.83646,928.938,0.72
1277,0.58381,0.44576,0.38080,1.25861,1283.64,11.8083
1278,0.69770,0.48316,0.71103,2.12291,829.035,0.85
1279,0.36225,0.26935,0.03398,1.54445,1370.98,0.6
1280,0.36159,0.48246,0.29362,2.88921,1417.53,1.4
1281,0.69704,0.27079,0.97262,1.46761,734.432,3.6
1282,0.58564,0.64978,0.18049,2.16784,919.1,0.78
1283,0.17578,0.44668,0.61452,1.74562,1379.55,0.8
1284,0.26494,0.71485,0.86130,1.80749,640.038,1.3
1285,0.45507,0.36362,0.43495,2.35403,1395.49,0.68
1286,0.64353,0.60713,0.71818,1.03081,949.234,1.7
1287,0.37898,0.26455,0.04681,2.57796,1376.41,1.2
1288,0.43477,0.61371,0.64963,2.46411,1100.64,0.53
1289,0.62491,0.41273,0.09597,1.88614,1298.6,1.1
1290,0.51116,0.51512,0.75088,2.74846,1382.82,0.87
1291,0.24661,0.30560,0.44225,1.17012,1368.75,0.99
1292,0.19407,0.57025,0.20669,1.35882,1231.92,1.2
1293,0.52952,0.23409,0.50769,2.81173,1354.1,1.1
1294,0.71563,0.74670,0.33920,1.57250,514.752,1.3
1295,0.30576,0.40193,0.88517,2.02577,1389.75,0.74
1296,0.33055,0.72683,0.10664,1.12477,588.49,3.1
1297,0.74569,0.38635,0.65453,2.54649,569.619,1.5
1298,0.55915,0.55896,0.49859,1.83845,1246.34,0.62
1299,0.21960,0.20993,0.80150,2.26053,1373.24,12.7979
1300,0.23969,0.53070,0.55086,2.19880,1342.71,1.2
1301,0.50014,0.32547,0.24032,1.65214,1370.39,1.1
1302,0.61374,0.63786,0.91281,2.98316,972.065,0.38
1303,0.42888,0.42402,0.35724,1.43613,1380.43,0.9
1304,0.40970,0.59264,0.94499,1.54146,1171.64,1.4
1305,0.67016,0.24574,0.27554,2.11931,1016.86,2.5
1306,0.48126,0.69174,0.57131,1.26477,737.095,1.4
1307,0.29639,0.35342,0.14689,2.84323,1387.6,1.6
1308,0.16292,0.66859,0.37860,2.65443,851.978,0.28
1309,0.57806,0.46117,0.81071,1.20164,1266.31,0.75
1310,0.68931,0.49266,0.03618,2.43305,1290.74,0.81
1311,0.34976,0.29389,0.71327,1.97965,1385.41,1.2
1312,0.33958,0.65784,0.77237,1.38637,865.82,2.2
1313,0.68381,0.45474,0.46276,2.96483,971.527,1.2
1314,0.57065,0.49052,0.62911,1.67084,1300.3,0.89
1315,0.15083,0.27884,0.07452,2.24869,1375.44,1.8
1316,0.28989,0.59907,0.32895,2.31245,1159.31,1.5
1317,0.47006,0.25650,0.87591,1.85905,1400.04,0.7
1318,0.65675,0.70679,0.21597,2.52600,716.863,0.55
1319,0.40099,0.35557,0.51790,1.07321,1377.35,1.2
1320,0.41987,0.52425,0.17135,1.96687,1351.11,1.2
1321,0.60005,0.31474,0.60439,2.38896,1220.59,0.98
1322,0.48924,0.62284,0.30371,1.24537,1037.23,1.2
1323,0.23347,0.42186,0.98178,2.66709,1402.31,0.69
1324,0.20720,0.73757,0.73857,2.85377,591.943,0.83
1325,0.55144,0.39280,0.06818,1.30674,1354.68,1.1
1326,0.74049,0.56112,0.83996,2.07722,653.946,2.3
1327,0.32066,0.22496,0.41455,1.53055,1371.54,1.4
1328,0.31799,0.55090,0.57678,2.62005,1310.2,0.81
1329,0.72316,0.20188,0.15328,1.04172,854.979,3.5
1330,0.53485,0.71877,0.93859,2.34349,698.267,6.95655
1331,0.20409,0.37829,0.27011,1.76552,1374.41,0.76
1332,0.25519,0.64592,0.01181,1.70190,909.927,1.1
1333,0.52443,0.43208,0.68797,2.15518,1378.08,0.41
1334,0.63627,0.53876,0.40391,1.48039,1123.87,1.3
1335,0.44144,0.33353,0.83504,2.93330,1409.26,0.97
1336,0.38536,0.68262,0.47341,2.04626,760.678,1.2
1337,0.65460,0.34429,0.77726,1.62405,968.149,1.2
1338,0.46864,0.58351,0.13085,2.75982,1229.79,0.72
1339,0.27381,0.23661,0.67972,1.33822,1370.29,1.2
1340,0.18551,0.50179,0.91909,1.15142,1344.65,0.62
1341,0.59068,0.30302,0.36259,2.69857,1275.13,1.6
1342,0.70487,0.67772,0.54556,1.93590,692.422,1.2
1343,0.37411,0.47030,0.23403,2.48244,1404.3,1.2
1344,0.36608,0.69899,0.50475,1.59972,695.402,1.9
1345,0.71032,0.36284,0.19517,2.05300,914.871,2.5
1346,0.59921,0.60043,0.89673,1.31573,1119.19,19
1347,0.17938,0.25567,0.34212,2.76864,1374.67,1.2
1348,0.28005,0.48490,0.09150,2.70537,1405.55,1.7
1349,0.46022,0.28393,0.63843,1.12704,1387.01,0.97
