,SigC800,SigBr730,EpsC800,EpsBr730,density,density_err
911,0.52489,0.28467,0.68996,2.91481,1303.75,1.3
912,0.49525,0.73962,0.07948,1.11587,538.651,0.84
913,0.18713,0.29975,0.94652,2.13959,1341.94,1.6
914,0.40899,0.60244,0.42307,1.60527,1060.01,0.68
915,0.71742,0.43650,0.55128,2.64415,708.59,0.84
916,0.65551,0.48259,0.74516,2.75220,976.259,0.67
917,0.32628,0.38649,0.15752,1.99423,1340.97,1.2
918,0.24933,0.62098,0.72123,2.28044,1024.05,0.32
919,0.57884,0.24881,0.37475,1.47606,1218.41,0.57
920,0.53676,0.57416,0.63046,1.75174,1146.01,0.56
921,0.28504,0.46509,0.27257,2.99372,1344.3,12
922,0.35810,0.71211,0.85155,1.27800,626.695,0.66
923,0.61014,0.32696,0.24483,2.47362,1193.97,0.46
924,0.67945,0.66088,0.43961,2.11438,744.442,0.57
925,0.44411,0.20807,0.58702,1.13815,1333.98,1.5
926,0.21602,0.52440,0.04818,2.60186,1250.18,11
927,0.45163,0.34552,0.92676,1.64073,1341.94,2.9
928,0.46136,0.67039,0.51222,1.44192,781.199,0.61
929,0.20685,0.23374,0.39932,2.30939,1339.44,2.4
930,0.43380,0.53203,0.97062,1.96281,1262.22,3.8
931,0.68803,0.37146,0.11890,2.78295,1051.97,1.2
932,0.60053,0.54874,0.32050,2.67225,1165.69,1.1
933,0.36710,0.45586,0.71291,1.57052,1328.68,2.8
934,0.29523,0.68589,0.16643,2.16900,758.949,4.5
935,0.52835,0.31908,0.80002,1.08335,1289.06,19.2444
936,0.56853,0.50935,0.20529,1.67568,1247.36,0.9
937,0.25792,0.39491,0.82733,2.57392,1347.36,2.3
938,0.33601,0.64587,0.29620,1.17045,872.984,0.52
939,0.64634,0.25749,0.66941,2.08483,929.027,0.42
940,0.72762,0.73146,0.87203,2.44434,562.97,0.58
941,0.40058,0.27327,0.03938,1.31185,1338.04,1.1
942,0.17752,0.59347,0.59546,2.96331,1167.52,3.3
943,0.50424,0.41137,0.49399,1.78343,1318.51,0.91
944,0.51473,0.60849,0.85920,2.24643,1107.91,1.8
945,0.16648,0.43075,0.23716,1.00397,1323.01,0.73
946,0.38980,0.74645,0.63813,2.71993,604.114,4.2
947,0.73778,0.29263,0.26493,1.52480,615.364,1.3
948,0.67383,0.62647,0.07116,1.88354,894.113,0.35
949,0.30914,0.24247,0.90380,2.86026,1348.77,0.85
950,0.23131,0.49000,0.46257,1.39631,1304.71,1.3
951,0.59568,0.37992,0.56404,2.35695,1186.53,0.41
952,0.55741,0.70527,0.43071,2.88596,718.914,0.19
953,0.26555,0.33411,0.54361,1.86273,1341.74,1.2
954,0.33775,0.56809,0.08715,2.39681,1182.95,0.74
955,0.62933,0.47085,0.93888,1.35743,1015.55,0.67
956,0.69658,0.51701,0.74421,1.24988,751.188,0.67
957,0.42579,0.35207,0.35180,2.00736,1344.67,2.1
958,0.19918,0.65539,0.76812,1.72139,828.616,0.57
959,0.46965,0.21439,0.13454,2.52626,1331.46,0.33
960,0.47379,0.68198,0.78491,1.84902,748.819,0.43
961,0.20331,0.31402,0.18201,2.90351,1350.35,1.1
962,0.43104,0.54413,0.69783,1.36722,1245.91,1.3
963,0.70182,0.45224,0.33611,2.37536,845.341,0.97
964,0.63464,0.52861,0.10286,2.01710,1185.59,0.38
965,0.34305,0.36692,0.98527,1.22835,1344.26,1.8
966,0.26962,0.66526,0.38325,2.51263,850.878,0.48
967,0.56148,0.22964,0.52684,1.73899,1240.02,17.281
968,0.59162,0.58964,0.47844,1.01760,1037.45,0.59
969,0.22725,0.40651,0.61048,2.22883,1340.85,0.94
970,0.30383,0.72664,0.02387,1.51505,652.265,0.88
971,0.66851,0.26959,0.88708,2.74145,813.827,0.35
972,0.73255,0.64252,0.65485,2.85047,697.542,0.93
973,0.38457,0.25316,0.31220,1.90499,1343.49,1.1
974,0.16234,0.50402,0.81274,2.37066,1291.36,11
975,0.51059,0.39073,0.22127,1.37876,1315.26,0.84
976,0.50010,0.48471,0.57861,2.59154,1304.33,15
977,0.17338,0.37565,0.44658,1.66203,1337.05,1.6
978,0.39535,0.62323,0.91834,2.06332,1036.59,0.44
979,0.72239,0.23809,0.05514,1.18018,991.121,19.0853
980,0.64103,0.74174,0.28043,1.29039,537.75,1.4
981,0.33069,0.28891,0.62307,2.45414,1352.21,1.4
982,0.25386,0.60469,0.25269,1.80097,1041.57,0.6
983,0.56447,0.42579,0.84416,2.94961,1267.6,0.7
984,0.53242,0.65017,0.15062,2.29185,907.762,0.29
985,0.29930,0.21031,0.75352,1.45561,1338.8,0.56
986,0.37240,0.51356,0.36785,2.80441,1267.91,18
987,0.60583,0.34764,0.72958,1.95300,1117.25,0.54
988,0.69327,0.56345,0.95397,1.59203,765.79,0.39
989,0.43904,0.46733,0.07156,2.66252,1334.07,2.6
990,0.21099,0.70127,0.55873,1.06574,654.364,0.91
991,0.46549,0.32908,0.41515,2.18265,1338.13,0.89
992,0.45695,0.55528,0.03151,2.98399,1197.51,6.3
993,0.22134,0.44086,0.87941,1.77324,1327.58,27.6563
994,0.44817,0.69230,0.48612,2.48727,748.491,8.7
995,0.68351,0.30394,0.60284,1.26038,772.378,0.59
996,0.61428,0.67693,0.83572,1.15185,750.649,0.83
997,0.36224,0.21873,0.19832,2.09684,1339.8,1.3
998,0.29027,0.53844,0.67780,1.63093,1251.73,0.72
999,0.54199,0.35632,0.28922,2.62331,1303.12,0.51
1000,0.57360,0.71632,0.70547,2.14939,690.062,0.2
1001,0.24409,0.27969,0.32844,1.09441,1337.86,1.5
1002,0.32214,0.57846,0.79258,2.63046,1189.56,17
1003,0.65138,0.41791,0.17437,1.62281,1116.67,0.56
1004,0.71335,0.49422,0.40624,1.98058,773.758,1.3
1005,0.40492,0.40132,0.50388,2.76982,1353.45,2.1
1006,0.18182,0.63086,0.12581,1.48578,930.528,0.39
1007,0.48994,0.26403,0.96228,2.25894,1329.94,0.97
1008,0.51959,0.61584,0.36021,1.71022,995.356,0.77
1009,0.15273,0.24466,0.73725,2.54597,1341.21,1.1
1010,0.37616,0.47922,0.14295,1.19742,1307.89,2.6
1011,0.74274,0.38196,0.76116,2.04931,552.468,1.9
1012,0.65934,0.59785,0.53575,2.40980,916.131,0.7
1013,0.31356,0.43294,0.43811,1.33980,1330.89,0.7
1014,0.23583,0.73567,0.93102,2.93634,636.986,9.22957
1015,0.58131,0.29468,0.09455,1.81894,1281.8,0.35
1016,0.55307,0.51906,0.91070,1.40639,1225.67,0.7
1017,0.27982,0.34129,0.06281,2.33638,1346.82,2.2
1018,0.35205,0.65758,0.57094,1.93485,875.745,0.43
1019,0.62503,0.20375,0.45422,2.81750,1056.68,0.85
1020,0.71041,0.70732,0.22970,2.70778,670.996,0.16
1021,0.42072,0.32333,0.86711,1.54354,1346.65,2.1
1022,0.19414,0.57028,0.25747,2.19696,1174.36,0.48
1023,0.48352,0.46021,0.64605,1.04880,1305.5,1.7
1024,0.48379,0.51900,0.01751,1.63626,1274.61,2.2
1025,0.19442,0.34017,0.89603,2.61310,1348.95,1.1
1026,0.42103,0.65548,0.47020,1.14738,840.7,0.36
1027,0.71072,0.20272,0.61755,2.10814,648.326,1.2
1028,0.62472,0.70885,0.82101,2.49940,705.792,0.11
1029,0.35173,0.32378,0.21423,1.25704,1340.15,1.2
1030,0.27954,0.57090,0.66117,2.97075,1274.81,6.9
1031,0.55280,0.46191,0.30322,1.77573,1281.96,1.2
1032,0.58155,0.61565,0.69052,1.49697,970.917,0.81
1033,0.23607,0.24339,0.34411,2.25458,1340.64,0.84
1034,0.31390,0.47726,0.77571,1.97025,1314.78,4.9
1035,0.65969,0.38108,0.18812,2.77526,1092.92,0.42
1036,0.74239,0.59925,0.39248,2.63282,722.901,0.67
1037,0.37581,0.43325,0.52075,1.60971,1331.42,1.6
1038,0.15249,0.73642,0.11014,2.14592,573.147,0.51
1039,0.51935,0.29650,0.97724,1.10667,1300.86,1.3
1040,0.49025,0.71704,0.37397,2.92514,685.271,0.13
1041,0.18213,0.28149,0.72038,1.82330,1340.19,1.4
1042,0.40520,0.57989,0.15862,2.42012,1224.72,15
1043,0.71363,0.41826,0.74621,1.33436,660.954,0.74
1044,0.65110,0.49229,0.55070,1.19507,965.956,1.3
1045,0.32187,0.40046,0.42244,2.06241,1345.91,26.749
1046,0.24378,0.63064,0.94789,1.71370,930.588,0.95
1047,0.57329,0.26274,0.08079,2.53371,1292.79,0.84
1048,0.54234,0.55587,0.92542,2.19162,1194.78,0.81
1049,0.29062,0.44251,0.04690,1.05902,1320.51,1.2
1050,0.36248,0.69386,0.58757,2.71224,750.85,0.32
1051,0.61452,0.30443,0.44022,1.53224,1109.52,0.9
1052,0.68327,0.67486,0.24370,1.92273,711.943,0.31
1053,0.44793,0.21774,0.85049,2.82083,1342.03,1.1
1054,0.22099,0.53836,0.27338,1.41963,1245.65,1.7
1055,0.45660,0.35516,0.63134,2.33388,1342.84,2.6
1056,0.46577,0.64998,0.79866,2.50144,910.163,0.25
1057,0.21126,0.20906,0.16514,1.74334,1334.67,1.1
1058,0.43935,0.51160,0.71350,2.02743,1282.89,9.9
1059,0.69358,0.34675,0.32115,1.22291,805.599,0.97
1060,0.60552,0.56484,0.11781,1.36486,1129.82,0.74
1061,0.37209,0.46765,0.96960,2.38846,1338.35,5.7
1062,0.29903,0.70203,0.40012,1.85249,666.616,0.53
1063,0.53215,0.33091,0.51308,2.89126,1305.34,0.43
1064,0.56470,0.48466,0.49316,2.36533,1266.06,1.6
1065,0.25409,0.37452,0.59457,1.38897,1337.55,0.66
1066,0.33104,0.62113,0.04049,2.85494,1027.46,0.26
1067,0.64137,0.23707,0.87308,1.89369,929.357,0.69
1068,0.72204,0.74327,0.66884,1.50292,517.572,0.38
1069,0.39500,0.28937,0.29557,2.74479,1349.96,25.3257
1070,0.17314,0.60531,0.82865,1.03083,1051.84,0.46
1071,0.49986,0.42748,0.20656,2.22634,1325.65,2.3
1072,0.51090,0.59022,0.56462,1.80630,1103.15,0.54
1073,0.16265,0.40817,0.46320,2.93939,1330.72,1.9
1074,0.38484,0.72821,0.90243,1.28593,580.116,0.56
1075,0.73282,0.27008,0.06985,2.46544,904.857,1.2
1076,0.66824,0.64045,0.26571,2.07544,820.113,0.54
1077,0.30355,0.25216,0.63898,1.17685,1341.62,0.93
1078,0.22694,0.50394,0.23606,2.57830,1273.82,14
1079,0.59131,0.38958,0.85816,1.66453,1164.79,0.88
1080,0.56183,0.68271,0.13567,1.07693,724.002,0.4
1081,0.26997,0.31582,0.76919,2.17829,1347.4,1.6
1082,0.34329,0.54556,0.35098,1.58171,1237.78,1.9
1083,0.63487,0.45260,0.74334,2.66796,1051,0.46
1084,0.70158,0.52668,0.94022,2.80676,780.695,0.37
1085,0.43080,0.36606,0.08843,1.93991,1339.59,1.2
1086,0.20296,0.66504,0.54306,2.28838,843.893,0.37
1087,0.47344,0.22835,0.43011,1.46788,1327.4,0.96
1088,0.46938,0.70667,0.52813,2.15684,697.315,13
1089,0.19890,0.33443,0.38461,1.08672,1335.12,1.5
1090,0.42548,0.56884,0.98462,2.68551,1191.18,21.1148
1091,0.69627,0.47268,0.10227,1.56800,1046.09,1.3
1092,0.62964,0.51683,0.33713,1.95751,1118.48,0.63
1093,0.33806,0.35082,0.69891,2.79313,1350.18,1.5
1094,0.26583,0.65343,0.18115,1.44635,835.61,0.59
1095,0.55769,0.21350,0.78411,2.29812,1237.69,0.93
1096,0.59544,0.61002,0.22216,2.96092,1057.08,0.72
1097,0.23107,0.43120,0.81357,1.79656,1332.78,1.6
1098,0.30880,0.74707,0.31115,2.44784,610.065,0.3
1099,0.67348,0.29433,0.65373,1.29957,809.227,0.62
1100,0.73813,0.62643,0.88770,1.15929,592.63,0.71
1101,0.39015,0.24134,0.02443,2.08915,1341.15,22.8537
1102,0.16672,0.48790,0.60922,1.68598,1300.48,4.6
1103,0.51497,0.37890,0.47712,2.56850,1320.82,1.7
1104,0.50393,0.50729,0.84352,1.39870,1282.05,1.5
1105,0.17721,0.39391,0.25211,2.34382,1340.39,1.1
1106,0.40031,0.64578,0.62438,1.88004,876.318,0.7
1107,0.72734,0.25634,0.28180,2.87256,653.436,1.7
1108,0.64662,0.73204,0.05429,2.73109,640.652,0.13
1109,0.33628,0.27494,0.91756,1.52047,1348.96,1.6
1110,0.25823,0.59504,0.44761,2.23614,1082.95,0.34
1111,0.56884,0.41185,0.57971,1.00937,1230.22,0.87
1112,0.52801,0.66846,0.41408,1.73354,788.218,0.73
1113,0.29488,0.23289,0.55760,2.52290,1343.16,1.3
1114,0.36686,0.53181,0.07244,1.23661,1257.29,0.88
1115,0.60029,0.37016,0.95479,2.00989,1127.43,0.98
1116,0.68827,0.54946,0.72830,2.40211,841.337,0.57
1117,0.43404,0.45766,0.36651,1.34724,1317.33,1.8
1118,0.20720,0.68731,0.75412,2.88153,769.724,0.16
1119,0.46171,0.31944,0.15117,1.87399,1335.92,0.94
1120,0.45136,0.57569,0.28820,1.04140,1166.77,0.79
1121,0.21575,0.46554,0.67672,2.20527,1314.53,6.5
1122,0.44380,0.71273,0.19918,1.55375,628.258,0.56
1123,0.67914,0.32866,0.83652,2.70251,783.964,0.49
1124,0.61045,0.66083,0.60154,2.84229,854.519,0.75
1125,0.35841,0.20695,0.48476,1.91292,1339.09,24.354
1126,0.28531,0.52230,0.88006,2.31634,1254.34,11
1127,0.53704,0.34449,0.03210,1.43333,1325.02,0.8
1128,0.57860,0.74101,0.96166,1.84084,577.47,0.72
1129,0.24909,0.30007,0.12525,2.91145,1347.6,2.4
1130,0.32593,0.60320,0.50515,1.31290,1055.65,0.41
1131,0.65516,0.43833,0.40756,2.42992,1021.28,0.37
1132,0.71777,0.48240,0.17348,2.04090,891.837,0.99
1133,0.40934,0.38523,0.79175,1.20479,1344.24,1.1
1134,0.18736,0.61902,0.32949,2.55133,1038.48,0.14
1135,0.49549,0.24792,0.70659,1.70005,1320.23,1.9
1136,0.52458,0.63410,0.09539,2.26829,973.177,0.23
1137,0.15772,0.26723,0.93180,1.47942,1337.83,1.5
1138,0.37995,0.49746,0.43707,2.76547,1340.17,0.36
1139,0.74654,0.40452,0.53465,1.99170,558.217,16.1014
1140,0.66375,0.58387,0.76179,1.59996,869.992,0.5
1141,0.31796,0.42324,0.14353,2.65434,1333.27,7.1
1142,0.24139,0.72173,0.73594,1.12030,587.683,0.89
1143,0.58686,0.28502,0.35884,2.12833,1210.04,0.47
1144,0.54749,0.54162,0.64733,2.59947,1221.04,19.7534
1145,0.27424,0.35959,0.25881,1.65386,1340.57,1.4
1146,0.34766,0.68011,0.86651,2.11789,779.93,12
1147,0.62065,0.22200,0.22916,1.12585,1140.2,1.2
1148,0.70658,0.69765,0.45529,1.26683,603.718,0.45
1149,0.41690,0.30934,0.57207,2.47795,1352.19,26.5248
1150,0.18918,0.56063,0.06193,1.76203,1202.42,0.62
1151,0.47855,0.44625,0.90989,2.98831,1358.01,4.5
1152,0.48268,0.62485,0.45357,1.97717,965.944,0.29
1153,0.19083,0.23648,0.58178,2.76657,1340.61,1.8
1154,0.41306,0.48740,0.04874,1.49004,1301.78,2.3
1155,0.70464,0.37296,0.91577,2.26329,685.217,0.42
1156,0.62127,0.60629,0.62995,2.15262,957.6,0.77
1157,0.35048,0.42419,0.28348,1.09772,1329.82,0.99
1158,0.27390,0.74442,0.83764,2.62614,603.853,5.7
1159,0.54438,0.28624,0.24999,1.61864,1289.07,0.74
1160,0.58997,0.51088,0.76004,1.15601,1151.32,0.55
1161,0.24172,0.35031,0.15331,2.10116,1342.46,1.9
1162,0.31515,0.64857,0.72270,1.62761,859.007,0.7
1163,0.66313,0.21192,0.36480,2.62010,915.368,0.52
1164,0.74848,0.69858,0.07796,2.97964,707.47,2.6
1165,0.38379,0.33177,0.95654,1.76898,1357.88,0.72
1166,0.15607,0.56183,0.40815,2.49052,1199.59,0.93
1167,0.52044,0.46895,0.55556,1.26378,1288.21,1.1
1168,0.49384,0.54681,0.18315,2.70361,1224.47,2.3
1169,0.18323,0.44957,0.78987,1.53922,1325.53,1.6
1170,0.41128,0.68358,0.33533,2.20026,762.797,12
1171,0.72161,0.31242,0.69322,1.05202,606.358,1.3
1172,0.65235,0.66795,0.98652,1.41074,743.346,0.55
1173,0.32531,0.22695,0.10794,2.34063,1338.58,0.61
1174,0.25221,0.53023,0.52618,1.93160,1262.86,1.2
1175,0.57893,0.36530,0.37877,2.81410,1253.46,0.6
1176,0.53671,0.72503,0.61114,2.41320,669.823,4.7
1177,0.28220,0.27121,0.48293,1.34305,1340.05,1.9
1178,0.35904,0.58695,0.88582,2.93208,1222.65,4.4
1179,0.61327,0.40920,0.01878,1.81460,1307.97,0.71
1180,0.67529,0.50242,0.31298,1.70701,961.383,0.64
1181,0.44186,0.39234,0.65945,2.54266,1345.26,4.6
1182,0.21988,0.63984,0.22014,1.20174,896.952,0.88
1183,0.45301,0.25583,0.80778,2.05348,1340.09,1.5
1184,0.46204,0.47653,0.73037,2.84607,1346.39,11
1185,0.21031,0.38466,0.35716,1.90042,1335.63,25.8064
1186,0.43341,0.61422,0.76768,2.37422,1096.89,5.7
1187,0.68545,0.24627,0.14564,1.38222,963.516,0.85
1188,0.60413,0.73299,0.43111,1.02219,566.895,0.78
1189,0.36880,0.29735,0.53258,2.23334,1350.52,25.3382
1190,0.29075,0.59625,0.10094,1.51155,1077.71,0.6
1191,0.52636,0.43454,0.93359,2.73781,1311.32,3.2
1192,0.57049,0.65918,0.05641,2.02075,814.77,0.32
1193,0.26236,0.20215,0.90813,1.23184,1337.75,0.51
1194,0.33434,0.52173,0.46122,2.50813,1244.12,14
1195,0.64277,0.33862,0.57411,1.73439,976.138,0.59
1196,0.73016,0.57190,0.86059,1.84555,657.436,0.61
1197,0.40093,0.45859,0.22701,2.89996,1339.54,9.3
1198,0.17410,0.71001,0.65293,1.37178,628.699,0.85
1199,0.50360,0.32063,0.26052,2.37977,1325.42,0.6
1200,0.51186,0.69070,0.87815,1.58838,722.071,0.57
1201,0.16638,0.30555,0.02642,2.65902,1348.27,0.88
1202,0.39296,0.55260,0.60349,1.07024,1231.18,18.2978
1203,0.73875,0.44353,0.49060,2.18724,622.601,0.92
1204,0.67154,0.53682,0.19718,2.29531,1050.28,0.37
1205,0.30495,0.35794,0.83076,1.45917,1342.78,1.2
1206,0.23272,0.67424,0.29000,2.79984,819.136,0.097
1207,0.59958,0.22143,0.68241,1.94860,1120.79,0.33
1208,0.55355,0.58116,0.32766,1.29481,1109.44,1.1
1209,0.26418,0.41522,0.70087,2.45870,1340.84,4.1
1210,0.34190,0.71794,0.17550,1.79742,616.302,0.3
1211,0.63159,0.27807,0.79754,2.94615,989.733,0.82
1212,0.69565,0.63353,0.50322,2.58694,789.057,0.39
1213,0.42267,0.26136,0.40175,1.65754,1340.75,2.4
1214,0.19924,0.49582,0.96354,2.06681,1302.57,4.6
1215,0.47249,0.39972,0.13090,1.18383,1326.26,0.93
1216,0.47780,0.59975,0.94957,2.44115,1149.96,1.2
1217,0.20454,0.43920,0.08636,1.30852,1323.5,1.2
1218,0.42674,0.73800,0.54859,2.96759,631.679,0.11
1219,0.69972,0.30137,0.41655,1.78763,738.088,1.2
1220,0.63572,0.61831,0.16069,1.67906,926.917,0.66
1221,0.34603,0.25148,0.75216,2.57719,1350.65,1.8
1222,0.26942,0.48098,0.37218,1.16623,1304.79,1.9
1223,0.55879,0.38809,0.71483,2.08045,1262.31,0.68
1224,0.59435,0.71371,0.27514,2.67662,690.521,0.32
1225,0.22749,0.32536,0.63686,1.57475,1341.34,2.2
1226,0.30081,0.57684,0.24166,2.16571,1153.57,0.51
1227,0.66739,0.46241,0.84456,1.07998,849.554,0.34
1228,0.73469,0.52602,0.58972,1.43773,634.018,0.51
1229,0.38890,0.34390,0.44614,2.30510,1348.73,1.9
1230,0.16107,0.66357,0.92370,1.96615,800.233,0.31
1231,0.50655,0.20538,0.04130,2.78614,1328.98,0.97
1232,0.49829,0.67859,0.66685,1.24549,757.873,0.64
1233,0.16878,0.22476,0.30512,2.00313,1336.6,1.2
1234,0.39687,0.54101,0.81517,1.72467,1252.13,1.4
1235,0.72610,0.36325,0.21228,2.52964,750.557,1.1
1236,0.63863,0.55745,0.47597,2.89016,1059.36,0.71
1237,0.33019,0.44738,0.61955,1.86701,1333.64,2.3
1238,0.25713,0.69436,0.01182,2.39347,737.869,0.28
1239,0.56526,0.31037,0.89423,1.35424,1224.31,0.79
1240,0.53160,0.50038,0.11586,1.88673,1281.12,2.4
1241,0.29599,0.40312,0.97907,2.86361,1346.45,34.0525
1242,0.37293,0.63765,0.38669,1.39202,906.788,0.61
1243,0.60827,0.26647,0.51872,2.35276,1117.51,0.55
1244,0.68952,0.72298,0.78152,2.24306,649.666,0.46
1245,0.43748,0.28199,0.19005,1.00068,1335.07,1.3
1246,0.21562,0.58476,0.68487,2.72416,1195.6,1.3
1247,0.46734,0.41984,0.34223,1.52917,1323.99,1.5
1248,0.45715,0.74807,0.23399,1.32155,524.273,0.5
1249,0.22403,0.29101,0.85220,2.42293,1348.72,0.41
1250,0.44709,0.61119,0.26750,1.83221,1017.61,0.85
1251,0.68052,0.42805,0.64454,2.91843,856.263,0.62
1252,0.61858,0.49161,0.90075,2.56020,1104.75,0.2
1253,0.36435,0.37832,0.06428,1.69331,1338.79,1.4
1254,0.28626,0.62915,0.56673,2.03202,966.591,11
1255,0.54077,0.23979,0.46909,1.21155,1273.4,17.8561
1256,0.57486,0.56541,0.54091,1.56068,1127.24,0.59
1257,0.24814,0.47352,0.42419,2.69381,1313.72,12
1258,0.32000,0.70367,0.94193,1.03448,649.668,1.4
1259,0.64704,0.33571,0.09403,2.21396,1187.66,1.3
1260,0.71637,0.65270,0.34923,2.32301,724.802,0.71
1261,0.40604,0.21708,0.73781,1.42439,1345.9,0.77
1262,0.17910,0.51539,0.13771,2.83560,1247.49,15
1263,0.48970,0.35369,0.77512,1.92187,1326.82,2.5
1264,0.51631,0.53470,0.39436,2.11095,1244.97,1.3
1265,0.15194,0.36878,0.51108,1.13456,1333.1,0.91
1266,0.37855,0.67199,0.12350,2.60639,820.573,0.45
1267,0.74324,0.23214,0.97140,1.64517,528.363,0.65
1268,0.65782,0.68858,0.70783,1.75535,688.257,0.62
1269,0.30984,0.31639,0.31925,2.99724,1351.6,1.5
1270,0.23765,0.55036,0.80450,1.27352,1225.3,1.2
1271,0.58590,0.45425,0.16709,2.46900,1282.4,1.7
1272,0.54844,0.64425,0.82284,2.75683,928.299,0.28
1273,0.27796,0.25911,0.20464,1.99870,1340.95,0.7
1274,0.35580,0.50666,0.67449,2.27692,1278.65,11
1275,0.62659,0.39760,0.29745,1.47244,1128.17,0.53
1276,0.70987,0.59187,0.03477,1.11143,981.446,0.95
1277,0.41829,0.41297,0.87125,2.13506,1341.83,5.2
1278,0.19497,0.72878,0.49895,1.60885,579.411,0.69
1279,0.48683,0.27595,0.59659,2.64759,1331.79,0.84
1280,0.48572,0.73037,0.85434,1.21755,585.907,0.93
1281,0.19604,0.27647,0.23224,2.03767,1342.35,1.5
1282,0.41941,0.59242,0.64282,1.69107,1106.52,0.85
1283,0.70878,0.41460,0.26955,2.55859,829.747,1.1
1284,0.62780,0.50614,0.06603,2.91615,1263.28,1.2
1285,0.35454,0.39600,0.89861,1.83052,1349.67,1.9
1286,0.27673,0.64262,0.46704,2.42901,938.642,0.15
1287,0.54971,0.25856,0.56845,1.32724,1260.53,0.61
1288,0.58469,0.55196,0.42627,1.91566,1153.24,0.71
1289,0.23890,0.45476,0.53922,2.83003,1332.12,11
1290,0.31108,0.68913,0.09225,1.42654,759.327,0.29
1291,0.65655,0.31802,0.94404,2.32483,870.549,1.4
1292,0.74434,0.67147,0.73950,2.21608,613.098,0.35
1293,0.37748,0.23055,0.34715,1.03621,1341.2,1.5
1294,0.15081,0.53308,0.77301,2.68768,1244.22,11
1295,0.51740,0.36823,0.13949,1.55515,1316.44,1.1
1296,0.48863,0.51379,0.50924,2.47471,1291.71,8.2
1297,0.18020,0.35318,0.39629,1.27959,1337.84,0.8
1298,0.40713,0.65215,0.97342,2.99557,907.472,0.14
1299,0.71525,0.21545,0.12163,1.75306,857.428,1.3
1300,0.64829,0.70419,0.31732,1.64355,643.924,1.2
1301,0.31878,0.33730,0.70967,2.60417,1355.66,1.8
1302,0.24686,0.56704,0.16896,1.14020,1184.88,0.68
1303,0.57610,0.47408,0.80249,2.11697,1229.13,0.2
1304,0.53951,0.62756,0.20274,2.64207,999.415,0.29
1305,0.28748,0.23927,0.82483,1.60271,1340.5,0.97
1306,0.36562,0.49105,0.29941,2.13680,1289.42,8.1
1307,0.61735,0.37669,0.67268,1.11353,1070,0.33
1308,0.68159,0.61170,0.86926,1.47423,779.354,0.47
1309,0.44598,0.42965,0.03667,2.27909,1336.17,2.2
1310,0.22294,0.74970,0.59840,1.99311,537.093,0.52
1311,0.45827,0.29157,0.49699,2.75064,1343.2,1.1
1312,0.46858,0.58635,0.08461,2.08226,1116.53,0.43
1313,0.21434,0.42036,0.95171,1.16838,1328.45,1.7
1314,0.43626,0.72354,0.41860,2.57162,673.552,0.4
1315,0.69077,0.28362,0.54687,1.67285,746.258,1.8
1316,0.60714,0.63713,0.75003,1.78209,878.771,0.64
1317,0.37402,0.26487,0.16244,2.96147,1349.52,24.6484
1318,0.29710,0.49875,0.71655,1.31025,1294.27,1.6
1319,0.53053,0.40257,0.37013,2.44327,1312.84,1.4
1320,0.56638,0.69596,0.63517,2.78453,739.537,0.23
1321,0.25604,0.31089,0.27722,1.96392,1344.04,1.6
1322,0.32909,0.55800,0.84667,2.31076,1211.98,1.6
1323,0.63970,0.44901,0.23988,1.44373,1115.66,0.44
1324,0.72487,0.54049,0.44406,1.08568,679.425,0.36
1325,0.39814,0.36166,0.59141,2.17180,1348.16,27.6806
1326,0.17000,0.67697,0.04308,1.57306,746.699,11.7539
1327,0.49703,0.22420,0.92160,2.67435,1319.49,1.2
1328,0.50782,0.66198,0.30705,1.35634,808.906,0.7
1329,0.15983,0.20486,0.66501,2.39521,1336.62,0.69
1330,0.38765,0.52547,0.21041,1.86088,1267.12,2.7
1331,0.73591,0.34227,0.81719,2.88464,568.076,1.5
1332,0.66630,0.57736,0.62139,2.52345,921.157,0.96
1333,0.30194,0.46400,0.47404,1.71908,1323.36,1.8
1334,0.22856,0.71534,0.89221,2.00531,627.763,0.33
1335,0.59324,0.32591,0.01369,1.24729,1319.03,0.48
1336,0.55988,0.47939,0.98106,1.52688,1240.59,0.89
1337,0.26829,0.38757,0.11396,2.72248,1347.16,28.6552
1338,0.34496,0.61775,0.51692,1.00675,1006.99,0.84
1339,0.63683,0.24986,0.38864,2.24877,1030.57,0.87
1340,0.69844,0.73852,0.19194,2.35877,560.563,0.22
1341,0.42797,0.30297,0.77953,1.39767,1344.67,2.1
1342,0.20579,0.60138,0.34027,2.86138,1125.87,0.39
1343,0.47658,0.43975,0.68668,1.88511,1323.12,2.6
1344,0.47127,0.49530,0.35502,2.74008,1266.34,7.1
1345,0.20049,0.39812,0.73212,1.51324,1337.1,1.1
1346,0.42390,0.63190,0.14736,2.22725,982.88,5.5
1347,0.69437,0.26081,0.76563,1.01649,705.167,0.44
1348,0.63269,0.71953,0.53083,1.37622,606.786,0.98
1349,0.34083,0.27859,0.43325,2.36856,1347.86,1.2
1350,0.26305,0.58171,0.93564,1.90266,1138.3,0.63
1351,0.55464,0.41684,0.09923,2.84767,1323.28,1.4
1352,0.59847,0.67372,0.90605,2.37766,820.581,1.4
1353,0.23379,0.21983,0.05810,1.37005,1335.48,1.5
1354,0.30608,0.53520,0.57589,2.90609,1224.57,12
1355,0.67045,0.35739,0.45911,1.85109,880.977,0.66
